Time (s) 	P1 X (micron) 	 P1 Y (micron) 	P2 X (micron) 	 P2 Y (micron) 	P3 X (micron) 	 P3 Y (micron) 	P4 X (micron) 	 P4 Y (micron) 	P5 X (micron) 	 P5 Y (micron) 	P6 X (micron) 	 P6 Y (micron) 	P7 X (micron) 	 P7 Y (micron) 	P8 X (micron) 	 P8 Y (micron) 	P9 X (micron) 	 P9 Y (micron) 	P10 X (micron) 	 P10 Y (micron) 	P11 X (micron) 	 P11 Y (micron) 	P12 X (micron) 	 P12 Y (micron) 	P13 X (micron) 	 P13 Y (micron) 	P14 X (micron) 	 P14 Y (micron) 	P15 X (micron) 	 P15 Y (micron) 	P16 X (micron) 	 P16 Y (micron) 	P17 X (micron) 	 P17 Y (micron) 	P18 X (micron) 	 P18 Y (micron) 	P19 X (micron) 	 P19 Y (micron) 	P20 X (micron) 	 P20 Y (micron) 	P21 X (micron) 	 P21 Y (micron) 	P22 X (micron) 	 P22 Y (micron) 	P23 X (micron) 	 P23 Y (micron) 	P24 X (micron) 	 P24 Y (micron) 	P25 X (micron) 	 P25 Y (micron) 	P26 X (micron) 	 P26 Y (micron) 	P27 X (micron) 	 P27 Y (micron) 	P28 X (micron) 	 P28 Y (micron) 	P29 X (micron) 	 P29 Y (micron) 	P30 X (micron) 	 P30 Y (micron) 	P31 X (micron) 	 P31 Y (micron) 	P32 X (micron) 	 P32 Y (micron) 	P33 X (micron) 	 P33 Y (micron) 	P34 X (micron) 	 P34 Y (micron) 	P35 X (micron) 	 P35 Y (micron) 	P36 X (micron) 	 P36 Y (micron) 	P37 X (micron) 	 P37 Y (micron) 	P38 X (micron) 	 P38 Y (micron) 	P39 X (micron) 	 P39 Y (micron) 	P40 X (micron) 	 P40 Y (micron) 	P41 X (micron) 	 P41 Y (micron) 	P42 X (micron) 	 P42 Y (micron) 	P43 X (micron) 	 P43 Y (micron) 	P44 X (micron) 	 P44 Y (micron) 	P45 X (micron) 	 P45 Y (micron) 	P46 X (micron) 	 P46 Y (micron) 	P47 X (micron) 	 P47 Y (micron) 	P48 X (micron) 	 P48 Y (micron) 	P49 X (micron) 	 P49 Y (micron) 	P50 X (micron) 	 P50 Y (micron) 	
0.001900 	3.795466 	 3.015367 	2.521287 	 2.901918 	4.789823 	 2.886070 	2.419061 	 1.912963 	0.899032 	 1.304306 	3.630112 	 3.190637 	4.755659 	 1.944448 	4.555218 	 1.092300 	5.093049 	 1.260808 	3.268799 	 3.317354 	3.759095 	 0.736499 	1.589539 	 1.906224 	4.000949 	 4.115120 	1.265318 	 3.045790 	1.717170 	 3.039821 	5.307083 	 0.702168 	5.521104 	 4.209064 	4.313751 	 1.230102 	1.754354 	 0.395337 	0.239799 	 3.215906 	3.436662 	 2.379357 	4.245933 	 2.244586 	4.096172 	 2.744542 	3.602845 	 1.892692 	4.580057 	 1.810866 	5.437307 	 3.665496 	0.546530 	 2.382000 	2.676387 	 3.461119 	2.999068 	 1.638615 	2.481478 	 3.580943 	4.707937 	 2.770838 	5.455083 	 3.658517 	1.230901 	 1.582446 	3.154865 	 2.945641 	4.388970 	 1.803309 	2.568650 	 2.990604 	0.722467 	 3.037810 	0.745896 	 1.844066 	5.154651 	 1.169492 	4.966921 	 0.094570 	3.230610 	 0.079429 	3.951250 	 2.685254 	2.078688 	 2.966596 	4.935420 	 1.793988 	2.050928 	 2.543872 	5.285597 	 2.096329 	0.334824 	 3.978678 	4.519312 	 1.603854 	5.180446 	 3.652792 	2.182530 	 3.653872 	
0.002000 	3.791777 	 3.010665 	2.530766 	 2.913294 	4.800759 	 2.900144 	2.422843 	 1.894344 	0.917975 	 1.302840 	3.638254 	 3.189406 	4.757658 	 1.926980 	4.573276 	 1.091884 	5.097552 	 1.245302 	3.269670 	 3.307675 	3.752329 	 0.738892 	1.611027 	 1.914498 	4.004242 	 4.122783 	1.271300 	 3.034804 	1.745464 	 3.027535 	5.296186 	 0.717318 	5.517467 	 4.199981 	4.316568 	 1.240796 	1.758027 	 0.393324 	0.242751 	 3.210325 	3.443863 	 2.390030 	4.251943 	 2.248257 	4.112613 	 2.733205 	3.616661 	 1.883899 	4.573812 	 1.807415 	5.455359 	 3.649912 	0.545507 	 2.387737 	2.693770 	 3.459399 	3.003378 	 1.647488 	2.476106 	 3.580198 	4.714845 	 2.786996 	5.448928 	 3.666488 	1.240081 	 1.572624 	3.154441 	 2.944524 	4.408465 	 1.781464 	2.558411 	 2.997964 	0.744144 	 3.035924 	0.757541 	 1.834200 	5.159036 	 1.163838 	4.982251 	 0.075943 	3.248784 	 0.084983 	3.956423 	 2.686056 	2.089461 	 2.976749 	4.943524 	 1.795073 	2.052085 	 2.530237 	5.317931 	 2.097514 	0.349655 	 3.961216 	4.519703 	 1.613949 	5.193379 	 3.661590 	2.201767 	 3.669347 	
0.002100 	3.785403 	 3.009439 	2.524087 	 2.918738 	4.819333 	 2.907821 	2.414628 	 1.873996 	0.937012 	 1.289975 	3.641048 	 3.202530 	4.749371 	 1.925349 	4.573205 	 1.094521 	5.111199 	 1.233153 	3.275600 	 3.295880 	3.753838 	 0.740060 	1.622125 	 1.926789 	4.001439 	 4.118853 	1.266857 	 3.027560 	1.769335 	 3.014803 	5.288040 	 0.723846 	5.512948 	 4.202376 	4.319257 	 1.252048 	1.749438 	 0.394303 	0.248231 	 3.189065 	3.429475 	 2.416652 	4.270175 	 2.250405 	4.128388 	 2.729563 	3.624790 	 1.872757 	4.586390 	 1.805689 	5.465975 	 3.638486 	0.557333 	 2.384754 	2.715993 	 3.456035 	3.009092 	 1.643829 	2.477712 	 3.584754 	4.714642 	 2.804393 	5.439496 	 3.675934 	1.251558 	 1.581199 	3.139773 	 2.947730 	4.433243 	 1.769815 	2.548474 	 2.996605 	0.742286 	 3.044385 	0.759896 	 1.837188 	5.160372 	 1.180687 	5.009632 	 0.047671 	3.257783 	 0.073535 	3.962477 	 2.691359 	2.088698 	 2.986297 	4.959763 	 1.797446 	2.055846 	 2.537322 	5.338604 	 2.093148 	0.370503 	 3.956422 	4.511518 	 1.615066 	5.192974 	 3.676209 	2.218125 	 3.691290 	
0.002200 	3.776326 	 3.017902 	2.524390 	 2.916574 	4.830155 	 2.916490 	2.409516 	 1.849725 	0.940760 	 1.281274 	3.645494 	 3.203138 	4.756827 	 1.918339 	4.571286 	 1.097060 	5.124366 	 1.222063 	3.284710 	 3.311706 	3.773700 	 0.736787 	1.629592 	 1.938379 	4.008441 	 4.107112 	1.268545 	 3.027669 	1.806150 	 3.007790 	5.287254 	 0.732159 	5.510407 	 4.186348 	4.317023 	 1.262192 	1.744244 	 0.385946 	0.246847 	 3.188644 	3.417854 	 2.415835 	4.285406 	 2.242735 	4.153530 	 2.732456 	3.631492 	 1.861983 	4.599317 	 1.817196 	5.465432 	 3.625369 	0.547131 	 2.403702 	2.722570 	 3.445146 	2.985965 	 1.640215 	2.474960 	 3.592386 	4.728052 	 2.823006 	5.434589 	 3.675576 	1.247629 	 1.589335 	3.136963 	 2.927908 	4.454242 	 1.757248 	2.549936 	 2.995400 	0.752732 	 3.049032 	0.767419 	 1.827706 	5.142459 	 1.191744 	5.026693 	 0.028775 	3.252087 	 0.076154 	3.955814 	 2.696138 	2.072044 	 2.998558 	4.973923 	 1.787359 	2.070015 	 2.535536 	5.353498 	 2.090467 	0.375406 	 3.948242 	4.498081 	 1.609858 	5.178375 	 3.694637 	2.229610 	 3.683515 	
0.002300 	3.773774 	 3.010997 	2.512515 	 2.907332 	4.835464 	 2.918192 	2.420158 	 1.823141 	0.924760 	 1.280028 	3.636934 	 3.196223 	4.768046 	 1.908282 	4.578100 	 1.088966 	5.151336 	 1.202460 	3.277152 	 3.303898 	3.795348 	 0.718992 	1.645975 	 1.961786 	4.038779 	 4.104338 	1.262179 	 3.027025 	1.840595 	 2.985892 	5.283318 	 0.726166 	5.510393 	 4.181454 	4.316933 	 1.255826 	1.749840 	 0.384499 	0.254435 	 3.190765 	3.419937 	 2.419263 	4.290055 	 2.242455 	4.169960 	 2.734776 	3.643613 	 1.858389 	4.610380 	 1.829698 	5.463030 	 3.599463 	0.543340 	 2.413420 	2.719761 	 3.422937 	2.984135 	 1.638104 	2.464272 	 3.597376 	4.737321 	 2.820719 	5.410961 	 3.677611 	1.243180 	 1.589046 	3.134255 	 2.921567 	4.455208 	 1.758402 	2.539814 	 2.985665 	0.767970 	 3.053038 	0.782575 	 1.814377 	5.139227 	 1.202207 	5.029979 	 0.019233 	3.250332 	 0.068110 	3.949896 	 2.690096 	2.078122 	 2.995631 	4.972924 	 1.781052 	2.083886 	 2.535406 	5.381832 	 2.097589 	0.393817 	 3.960441 	4.492716 	 1.602760 	5.170891 	 3.705983 	2.226297 	 3.660500 	
0.002400 	3.772598 	 3.024804 	2.507888 	 2.922579 	4.834463 	 2.901255 	2.429921 	 1.809270 	0.913901 	 1.276783 	3.631905 	 3.179086 	4.767651 	 1.910527 	4.576406 	 1.086618 	5.168071 	 1.186518 	3.272329 	 3.282990 	3.804387 	 0.706616 	1.643550 	 1.977286 	4.064782 	 4.103883 	1.283654 	 3.032820 	1.859294 	 2.981477 	5.284349 	 0.725229 	5.502959 	 4.187391 	4.315492 	 1.255329 	1.760667 	 0.371088 	0.258310 	 3.198384 	3.426956 	 2.428676 	4.284548 	 2.228695 	4.182471 	 2.750138 	3.646400 	 1.850476 	4.626263 	 1.844651 	5.460360 	 3.597924 	0.562014 	 2.424935 	2.713531 	 3.424678 	2.983842 	 1.635752 	2.464310 	 3.604384 	4.734170 	 2.828143 	5.406298 	 3.680419 	1.245267 	 1.587674 	3.143770 	 2.908957 	4.455839 	 1.756777 	2.542469 	 2.979249 	0.778895 	 3.070761 	0.795473 	 1.799790 	5.124873 	 1.226319 	5.032061 	 0.022492 	3.255391 	 0.072872 	3.966860 	 2.684650 	2.085659 	 2.995908 	4.978086 	 1.772047 	2.090721 	 2.536130 	5.397457 	 2.095638 	0.416755 	 3.975327 	4.490396 	 1.600012 	5.166026 	 3.701832 	2.223471 	 3.650478 	
0.002500 	3.773996 	 3.043096 	2.510306 	 2.928105 	4.835610 	 2.906851 	2.438876 	 1.805745 	0.890024 	 1.280104 	3.605354 	 3.169602 	4.774099 	 1.905884 	4.564920 	 1.094786 	5.184749 	 1.183796 	3.279070 	 3.292122 	3.818212 	 0.703642 	1.648601 	 1.990944 	4.085938 	 4.088294 	1.294657 	 3.047617 	1.864686 	 2.970480 	5.299291 	 0.732684 	5.500528 	 4.201479 	4.313472 	 1.249531 	1.767685 	 0.375867 	0.255217 	 3.202924 	3.443019 	 2.447229 	4.272161 	 2.235350 	4.196925 	 2.768142 	3.636841 	 1.842433 	4.633963 	 1.866339 	5.485983 	 3.591090 	0.589533 	 2.427327 	2.711982 	 3.426081 	2.974621 	 1.650919 	2.444638 	 3.611202 	4.733162 	 2.839859 	5.393180 	 3.683696 	1.250907 	 1.593854 	3.150136 	 2.917262 	4.463686 	 1.755841 	2.538425 	 2.976534 	0.790785 	 3.088073 	0.798710 	 1.794712 	5.125907 	 1.233959 	5.029640 	 0.028970 	3.265189 	 0.075231 	3.966635 	 2.686171 	2.087755 	 2.991385 	4.980534 	 1.763328 	2.104390 	 2.539182 	5.384860 	 2.114397 	0.442457 	 3.986700 	4.478201 	 1.596969 	5.166441 	 3.718434 	2.218591 	 3.656921 	
0.002600 	3.775537 	 3.052328 	2.498379 	 2.937016 	4.843264 	 2.912639 	2.451856 	 1.789477 	0.886533 	 1.286022 	3.592931 	 3.158682 	4.774071 	 1.912551 	4.559931 	 1.098724 	5.188273 	 1.176205 	3.281395 	 3.307872 	3.808928 	 0.716450 	1.652225 	 1.986062 	4.092224 	 4.073058 	1.306803 	 3.058444 	1.874245 	 2.962358 	5.311916 	 0.734651 	5.506456 	 4.206273 	4.320208 	 1.240008 	1.772976 	 0.382169 	0.240411 	 3.220411 	3.453457 	 2.450349 	4.283588 	 2.255067 	4.202298 	 2.777744 	3.636768 	 1.830708 	4.626631 	 1.890494 	5.481759 	 3.587002 	0.583812 	 2.444220 	2.713166 	 3.407080 	2.965031 	 1.649764 	2.437044 	 3.617516 	4.724933 	 2.849143 	5.377478 	 3.690033 	1.252632 	 1.586273 	3.156695 	 2.924355 	4.457855 	 1.750094 	2.525381 	 2.969378 	0.801740 	 3.103726 	0.805922 	 1.802112 	5.135289 	 1.237361 	5.036115 	 0.030199 	3.253565 	 0.076790 	3.961647 	 2.697605 	2.086716 	 2.982292 	4.976180 	 1.750494 	2.116368 	 2.535069 	5.380096 	 2.130537 	0.457163 	 4.003315 	4.475408 	 1.587027 	5.168635 	 3.724314 	2.208132 	 3.679355 	
0.002700 	3.770952 	 3.052399 	2.494971 	 2.947568 	4.843096 	 2.922960 	2.454380 	 1.784921 	0.886062 	 1.275796 	3.602751 	 3.158761 	4.776549 	 1.902359 	4.551090 	 1.102982 	5.192214 	 1.174726 	3.299593 	 3.313672 	3.810831 	 0.712586 	1.645493 	 2.000359 	4.112609 	 4.067344 	1.322496 	 3.060210 	1.867495 	 2.944641 	5.312264 	 0.734779 	5.512952 	 4.208734 	4.331435 	 1.238635 	1.788004 	 0.394878 	0.239144 	 3.243550 	3.460996 	 2.444145 	4.289634 	 2.253692 	4.205611 	 2.761451 	3.639265 	 1.814196 	4.626848 	 1.899755 	5.478972 	 3.565446 	0.609110 	 2.446260 	2.706977 	 3.385700 	2.946202 	 1.649910 	2.443055 	 3.637100 	4.729835 	 2.850249 	5.365080 	 3.702593 	1.254509 	 1.573831 	3.179026 	 2.914571 	4.453938 	 1.740640 	2.511728 	 2.952976 	0.802353 	 3.107734 	0.811610 	 1.813383 	5.144069 	 1.240194 	5.037577 	 0.033557 	3.262544 	 0.083238 	3.957224 	 2.709421 	2.072266 	 2.990543 	4.971300 	 1.747466 	2.125490 	 2.537897 	5.370631 	 2.116947 	0.471366 	 4.000225 	4.497837 	 1.592980 	5.183480 	 3.723438 	2.205120 	 3.669680 	
0.002800 	3.777602 	 3.038232 	2.494906 	 2.949237 	4.854361 	 2.927299 	2.453400 	 1.793083 	0.896949 	 1.257345 	3.608235 	 3.167465 	4.782214 	 1.898119 	4.569318 	 1.105821 	5.189248 	 1.160474 	3.314777 	 3.327636 	3.820608 	 0.716992 	1.648364 	 2.006356 	4.124131 	 4.057293 	1.332351 	 3.061850 	1.862639 	 2.942539 	5.324696 	 0.744567 	0.008389 	 4.204328 	4.344778 	 1.245505 	1.807070 	 0.394549 	0.248666 	 3.257752 	3.479522 	 2.421206 	4.293054 	 2.229932 	4.221128 	 2.750343 	3.652238 	 1.795836 	4.644361 	 1.896424 	5.476353 	 3.566466 	0.607787 	 2.468869 	2.697246 	 3.378899 	2.924620 	 1.649864 	2.453484 	 3.645927 	4.739202 	 2.843494 	5.371359 	 3.704902 	1.267917 	 1.572743 	3.172500 	 2.891813 	4.451407 	 1.733221 	2.481601 	 2.951665 	0.799956 	 3.096233 	0.812908 	 1.825139 	5.143932 	 1.248709 	5.025789 	 0.037724 	3.286528 	 0.084129 	3.954115 	 2.716941 	2.062646 	 3.004098 	4.972008 	 1.745529 	2.122578 	 2.535361 	5.358982 	 2.102821 	0.472422 	 3.999475 	4.494805 	 1.592691 	5.180970 	 3.723742 	2.203333 	 3.661648 	
0.002900 	3.777186 	 3.023942 	2.498104 	 2.972104 	4.862514 	 2.905764 	2.460837 	 1.814693 	0.901718 	 1.267180 	3.597994 	 3.183330 	4.780730 	 1.892702 	4.576246 	 1.105030 	5.202625 	 1.160573 	3.354281 	 3.341544 	3.843435 	 0.711955 	1.650408 	 1.999840 	4.125161 	 4.052827 	1.335974 	 3.073595 	1.878371 	 2.947845 	5.341725 	 0.758903 	0.012687 	 4.201103 	4.365606 	 1.259690 	1.821234 	 0.400203 	0.252225 	 3.275430 	3.476341 	 2.411274 	4.303244 	 2.225280 	4.249525 	 2.757647 	3.665926 	 1.799325 	4.646857 	 1.892040 	5.480850 	 3.561971 	0.612267 	 2.476271 	2.695132 	 3.344455 	2.922558 	 1.647883 	2.461643 	 3.650262 	4.751561 	 2.850368 	5.386725 	 3.698703 	1.297089 	 1.564550 	3.181827 	 2.881926 	4.434291 	 1.716884 	2.462929 	 2.943065 	0.805568 	 3.093425 	0.821025 	 1.834979 	5.141014 	 1.246545 	5.037890 	 0.036115 	3.314459 	 0.090063 	3.954278 	 2.729226 	2.062823 	 3.007013 	4.963194 	 1.738580 	2.116614 	 2.546754 	5.352000 	 2.094099 	0.493630 	 4.005390 	4.506144 	 1.589245 	5.189466 	 3.705190 	2.207224 	 3.668548 	
0.003000 	3.790581 	 3.014978 	2.497223 	 2.984669 	4.878057 	 2.879645 	2.460475 	 1.846161 	0.922669 	 1.271333 	3.597021 	 3.188754 	4.760815 	 1.873817 	4.578899 	 1.116954 	5.221293 	 1.154387 	3.377633 	 3.353948 	3.863142 	 0.709455 	1.663726 	 1.998034 	4.123542 	 4.052095 	1.336861 	 3.070131 	1.889717 	 2.930664 	5.356245 	 0.762802 	0.025331 	 4.196531 	4.381300 	 1.291741 	1.812149 	 0.394899 	0.252642 	 3.286718 	3.469451 	 2.411467 	4.321267 	 2.225996 	4.280184 	 2.762798 	3.681560 	 1.804056 	4.648342 	 1.893411 	5.505613 	 3.556067 	0.599417 	 2.468140 	2.699981 	 3.319264 	2.917043 	 1.644896 	2.463767 	 3.669602 	4.770499 	 2.841575 	5.404101 	 3.702286 	1.325929 	 1.583082 	3.198238 	 2.877719 	4.426161 	 1.711705 	2.468699 	 2.939611 	0.820571 	 3.078200 	0.816486 	 1.827660 	5.140416 	 1.252338 	5.054020 	 0.035771 	3.333788 	 0.098086 	3.938696 	 2.728214 	2.060912 	 3.013539 	4.945759 	 1.728647 	2.114775 	 2.552932 	5.343637 	 2.091481 	0.507144 	 4.001062 	4.506806 	 1.595958 	5.189598 	 3.690593 	2.215453 	 3.665016 	
0.003100 	3.792918 	 2.999214 	2.511443 	 2.998559 	4.871885 	 2.876174 	2.457722 	 1.864126 	0.941594 	 1.272486 	3.602780 	 3.184289 	4.755876 	 1.880704 	4.580860 	 1.111719 	5.231939 	 1.168873 	3.390182 	 3.375326 	3.871083 	 0.710280 	1.688253 	 1.993806 	4.133881 	 4.042793 	1.341908 	 3.066178 	1.901604 	 2.914081 	5.365564 	 0.769552 	0.040838 	 4.190664 	4.397582 	 1.315270 	1.803425 	 0.379659 	0.247710 	 3.288187 	3.489729 	 2.398628 	4.327184 	 2.243069 	4.304432 	 2.766835 	3.692762 	 1.824670 	4.655861 	 1.880159 	5.524036 	 3.551425 	0.611988 	 2.467911 	2.710747 	 3.315372 	2.929508 	 1.643190 	2.465416 	 3.677794 	4.771129 	 2.832892 	5.413000 	 3.688591 	1.356187 	 1.605304 	3.210873 	 2.874833 	4.423599 	 1.683278 	2.466096 	 2.920968 	0.813374 	 3.065064 	0.822152 	 1.827410 	5.146152 	 1.255919 	5.058262 	 0.044316 	3.353199 	 0.105731 	3.932232 	 2.722869 	2.069020 	 3.028452 	4.950555 	 1.705158 	2.123538 	 2.548435 	5.355806 	 2.094124 	0.496362 	 3.988617 	4.488415 	 1.608520 	5.209777 	 3.661261 	2.221711 	 3.656694 	
0.003200 	3.791554 	 2.988289 	2.523053 	 2.994517 	4.876756 	 2.864853 	2.465709 	 1.880986 	0.950061 	 1.290665 	3.601001 	 3.187914 	4.738830 	 1.888016 	4.576691 	 1.117349 	5.238010 	 1.183882 	3.400524 	 3.378205 	3.881283 	 0.698134 	1.693001 	 2.011147 	4.131299 	 4.049022 	1.344063 	 3.075466 	1.903514 	 2.906740 	5.378006 	 0.796341 	0.037373 	 4.193977 	4.410094 	 1.311990 	1.795402 	 0.363335 	0.242203 	 3.269685 	3.496957 	 2.397584 	4.350807 	 2.254209 	4.313237 	 2.780017 	3.691124 	 1.842357 	4.654595 	 1.855145 	5.524414 	 3.552581 	0.621564 	 2.479744 	2.724083 	 3.296968 	2.945117 	 1.631452 	2.468972 	 3.662891 	4.782834 	 2.829728 	5.425712 	 3.687127 	1.367073 	 1.616892 	3.229328 	 2.870452 	4.418055 	 1.665420 	2.471319 	 2.908050 	0.833057 	 3.075818 	0.818359 	 1.821389 	5.168103 	 1.252217 	5.069943 	 0.058582 	3.377569 	 0.100605 	3.928888 	 2.730382 	2.049629 	 3.047163 	4.948985 	 1.690050 	2.131830 	 2.539514 	5.376836 	 2.094232 	0.476470 	 3.998311 	4.484177 	 1.599803 	5.213406 	 3.641298 	2.225289 	 3.652961 	
0.003300 	3.772108 	 2.991515 	2.548337 	 2.985598 	4.881213 	 2.869034 	2.472445 	 1.891907 	0.952864 	 1.295361 	3.602710 	 3.192636 	4.728325 	 1.896103 	4.575542 	 1.131372 	5.233612 	 1.192049 	3.411603 	 3.369024 	3.891018 	 0.693905 	1.679746 	 2.028416 	4.124052 	 4.024736 	1.346728 	 3.077632 	1.910245 	 2.912772 	5.390913 	 0.820315 	0.031021 	 4.191935 	4.422473 	 1.322615 	1.787650 	 0.336565 	0.238219 	 3.231077 	3.493238 	 2.380181 	4.374348 	 2.253318 	4.305209 	 2.783829 	3.690832 	 1.856045 	4.667304 	 1.840091 	0.019017 	 3.553500 	0.633044 	 2.483611 	2.740336 	 3.295363 	2.980834 	 1.625941 	2.492420 	 3.665609 	4.794908 	 2.831714 	5.439832 	 3.688876 	1.379140 	 1.618744 	3.230025 	 2.873241 	4.405669 	 1.665219 	2.467365 	 2.897258 	0.850493 	 3.091942 	0.819055 	 1.838978 	5.171953 	 1.244056 	5.072170 	 0.060780 	3.378828 	 0.078200 	3.943162 	 2.725292 	2.036661 	 3.067553 	4.945724 	 1.679538 	2.135075 	 2.546422 	5.381376 	 2.084884 	0.460382 	 4.022014 	4.484130 	 1.586109 	5.232254 	 3.636746 	2.231527 	 3.649668 	
0.003400 	3.782874 	 2.987187 	2.560784 	 2.966452 	4.872580 	 2.875015 	2.485907 	 1.892250 	0.950868 	 1.291891 	3.602525 	 3.208730 	4.717691 	 1.894736 	4.588519 	 1.149365 	5.232235 	 1.191032 	3.410432 	 3.375048 	3.905348 	 0.688266 	1.685661 	 2.050633 	4.115595 	 3.999203 	1.379600 	 3.084307 	1.919691 	 2.921745 	5.399070 	 0.826689 	0.036488 	 4.190706 	4.423913 	 1.331837 	1.799204 	 0.322710 	0.223106 	 3.215963 	3.469100 	 2.373002 	4.384364 	 2.262334 	4.284507 	 2.791604 	3.678374 	 1.865377 	4.682864 	 1.842979 	0.035753 	 3.563903 	0.631065 	 2.488613 	2.765369 	 3.291406 	3.027815 	 1.622196 	2.514191 	 3.684765 	4.795016 	 2.841299 	5.451988 	 3.687374 	1.395744 	 1.626877 	3.235555 	 2.877670 	4.400987 	 1.656369 	2.458840 	 2.897689 	0.871165 	 3.079884 	0.815361 	 1.853143 	5.179273 	 1.221480 	5.061125 	 0.067392 	3.376268 	 0.061435 	3.953455 	 2.723210 	2.020005 	 3.071716 	4.952112 	 1.678397 	2.143200 	 2.550384 	5.387279 	 2.068047 	0.448871 	 4.035922 	4.474304 	 1.571107 	5.261205 	 3.608678 	2.232036 	 3.647336 	
0.003500 	3.788365 	 2.977038 	2.570577 	 2.960925 	4.874135 	 2.864868 	2.494138 	 1.870951 	0.944104 	 1.299733 	3.605629 	 3.216957 	4.715008 	 1.880509 	4.588764 	 1.155886 	5.213067 	 1.194512 	3.409477 	 3.362278 	3.913269 	 0.686931 	1.683933 	 2.057780 	4.116213 	 3.983778 	1.423429 	 3.098200 	1.929588 	 2.945583 	5.411776 	 0.835415 	0.029920 	 4.190465 	4.429943 	 1.342206 	1.814420 	 0.287775 	0.213975 	 3.215742 	3.454273 	 2.352233 	4.394995 	 2.280833 	4.288085 	 2.805981 	3.671436 	 1.873695 	4.691115 	 1.845837 	0.057384 	 3.558834 	0.618182 	 2.488220 	2.771819 	 3.305599 	3.050782 	 1.611934 	2.559371 	 3.694555 	4.791276 	 2.855422 	5.472245 	 3.689443 	1.412925 	 1.644393 	3.245916 	 2.878072 	4.404667 	 1.654423 	2.448761 	 2.892754 	0.862357 	 3.080053 	0.821034 	 1.858586 	5.179310 	 1.198091 	5.040872 	 0.062585 	3.371272 	 0.062600 	3.964508 	 2.710799 	2.022173 	 3.079218 	4.963095 	 1.684022 	2.156887 	 2.538835 	5.392393 	 2.057658 	0.445000 	 4.037925 	4.467982 	 1.568795 	5.269115 	 3.587994 	2.244610 	 3.633736 	
0.003600 	3.802014 	 2.979670 	2.570007 	 2.968835 	4.876361 	 2.869126 	2.516630 	 1.843369 	0.943919 	 1.308703 	3.615680 	 3.216298 	4.713992 	 1.858161 	4.596581 	 1.173245 	5.218743 	 1.169307 	3.416902 	 3.356022 	3.929535 	 0.691962 	1.678552 	 2.045433 	4.121200 	 3.974910 	1.439183 	 3.103104 	1.933261 	 2.963655 	5.430023 	 0.822423 	0.024595 	 4.187805 	4.428631 	 1.345074 	1.836643 	 0.276320 	0.215425 	 3.220891 	3.430006 	 2.347336 	4.399316 	 2.276414 	4.295347 	 2.810056 	3.670256 	 1.887564 	4.697280 	 1.845497 	0.080162 	 3.549420 	0.606650 	 2.491401 	2.760322 	 3.313728 	3.074541 	 1.587193 	2.601537 	 3.705253 	4.805778 	 2.862285 	5.490270 	 3.688484 	1.429320 	 1.651931 	3.256721 	 2.894292 	4.391154 	 1.662569 	2.453045 	 2.884354 	0.861821 	 3.077591 	0.834040 	 1.856305 	5.192179 	 1.188585 	5.036033 	 0.056714 	3.369838 	 0.074783 	3.976767 	 2.699669 	2.022582 	 3.082580 	4.981146 	 1.686102 	2.174544 	 2.562089 	5.387963 	 2.060745 	0.426501 	 4.031212 	4.466934 	 1.571294 	5.282592 	 3.579800 	2.254934 	 3.640707 	
0.003700 	3.804228 	 2.979874 	2.581083 	 2.993029 	4.875037 	 2.861912 	2.526240 	 1.832888 	0.938018 	 1.313838 	3.619683 	 3.232502 	4.724097 	 1.855675 	4.607264 	 1.185641 	5.232291 	 1.156864 	3.428815 	 3.351934 	3.962347 	 0.689978 	1.663408 	 2.039026 	4.148198 	 3.962079 	1.464034 	 3.105288 	1.930593 	 2.977410 	5.431172 	 0.794494 	0.022075 	 4.182334 	4.434277 	 1.357685 	1.857664 	 0.267037 	0.208018 	 3.237080 	3.424215 	 2.342692 	4.387608 	 2.275976 	4.287629 	 2.811680 	3.698768 	 1.887530 	4.688202 	 1.852059 	0.117366 	 3.551827 	0.608237 	 2.480458 	2.752084 	 3.295697 	3.091362 	 1.566636 	2.624462 	 3.720415 	4.822551 	 2.858174 	5.485593 	 3.697906 	1.448641 	 1.658407 	3.259936 	 2.892905 	4.384775 	 1.670859 	2.457051 	 2.883213 	0.882417 	 3.078336 	0.859529 	 1.850249 	5.214420 	 1.173049 	5.041290 	 0.055703 	3.372414 	 0.081976 	3.990151 	 2.702816 	2.034798 	 3.081407 	4.988380 	 1.693580 	2.181682 	 2.564247 	5.379248 	 2.084038 	0.411255 	 4.021395 	4.459510 	 1.573896 	5.300605 	 3.584388 	2.279129 	 3.646608 	
