Time (s)	B1 X (micron) 	 B1 Y (micron) 	B2 X (micron) 	 B2 Y (micron) 	B3 X (micron) 	 B3 Y (micron) 	B4 X (micron) 	 B4 Y (micron) 	B5 X (micron) 	 B5 Y (micron) 	B6 X (micron) 	 B6 Y (micron) 	B7 X (micron) 	 B7 Y (micron) 	B8 X (micron) 	 B8 Y (micron) 	B9 X (micron) 	 B9 Y (micron) 	B10 X (micron) 	 B10 Y (micron) 	B11 X (micron) 	 B11 Y (micron) 	B12 X (micron) 	 B12 Y (micron) 	B13 X (micron) 	 B13 Y (micron) 	B14 X (micron) 	 B14 Y (micron) 	B15 X (micron) 	 B15 Y (micron) 	
0.035900 	5.514311 	 0.801797 	2.452878 	 2.463776 	5.252711 	 3.130291 	3.780898 	 3.853795 	0.249409 	 3.090528 	0.273395 	 2.995134 	1.712419 	 0.583755 	1.935175 	 1.029747 	1.927152 	 1.404763 	0.571066 	 0.045903 	0.487481 	 0.456883 	2.219458 	 3.055582 	2.701514 	 3.187580 	4.217213 	 0.636412 	4.431512 	 1.033359 	
0.036000 	5.523204 	 0.804480 	2.456069 	 2.467108 	5.258863 	 3.131785 	3.788321 	 3.856793 	0.253615 	 3.089475 	0.277602 	 2.994081 	1.717399 	 0.582748 	1.940155 	 1.028739 	1.932132 	 1.403755 	0.575331 	 0.047781 	0.491746 	 0.458761 	2.225370 	 3.054198 	2.707425 	 3.186196 	4.220674 	 0.635912 	4.434973 	 1.032858 	
0.036100 	0.003617 	 0.807219 	2.460083 	 2.469964 	5.266135 	 3.133750 	3.795685 	 3.858928 	0.257371 	 3.087982 	0.281357 	 2.992588 	1.722772 	 0.581423 	1.945528 	 1.027415 	1.937505 	 1.402431 	0.580397 	 0.049623 	0.496812 	 0.460603 	2.231722 	 3.052659 	2.713777 	 3.184657 	4.224493 	 0.635407 	4.438792 	 1.032353 	
0.036200 	0.010949 	 0.809675 	2.463664 	 2.472860 	5.273506 	 3.136058 	3.802764 	 3.861426 	0.261831 	 3.086859 	0.285817 	 2.991465 	1.728276 	 0.579863 	1.951032 	 1.025854 	1.943009 	 1.400870 	0.585424 	 0.051495 	0.501839 	 0.462475 	2.238264 	 3.050863 	2.720319 	 3.182861 	4.228186 	 0.635461 	4.442485 	 1.032407 	
0.036300 	0.017267 	 0.811411 	2.466789 	 2.476126 	5.282003 	 3.137364 	3.809716 	 3.865103 	0.266373 	 3.086047 	0.290359 	 2.990653 	1.733981 	 0.578298 	1.956737 	 1.024289 	1.948714 	 1.399305 	0.590244 	 0.052577 	0.506659 	 0.463557 	2.244781 	 3.048864 	2.726837 	 3.180862 	4.231635 	 0.635176 	4.445934 	 1.032123 	
0.036400 	0.022805 	 0.812589 	2.468731 	 2.478986 	5.289200 	 3.139139 	3.817176 	 3.867261 	0.270605 	 3.084936 	0.294591 	 2.989542 	1.740441 	 0.576671 	1.963197 	 1.022663 	1.955174 	 1.397679 	0.595053 	 0.053973 	0.511468 	 0.464953 	2.251284 	 3.046306 	2.733340 	 3.178304 	4.235734 	 0.634908 	4.450033 	 1.031854 	
0.036500 	0.028088 	 0.813998 	2.471384 	 2.482913 	5.295976 	 3.140016 	3.823604 	 3.869294 	0.274231 	 3.083975 	0.298217 	 2.988581 	1.746596 	 0.574691 	1.969352 	 1.020682 	1.961330 	 1.395699 	0.600061 	 0.054303 	0.516476 	 0.465283 	2.257098 	 3.043766 	2.739154 	 3.175764 	4.239662 	 0.634744 	4.453961 	 1.031690 	
0.036600 	0.032381 	 0.815907 	2.474990 	 2.486868 	5.303964 	 3.141792 	3.829238 	 3.870902 	0.277238 	 3.083018 	0.301225 	 2.987624 	1.752533 	 0.572440 	1.975289 	 1.018431 	1.967266 	 1.393447 	0.605399 	 0.054451 	0.521814 	 0.465431 	2.262294 	 3.041838 	2.744350 	 3.173836 	4.243017 	 0.634544 	4.457316 	 1.031490 	
0.036700 	0.037095 	 0.816534 	2.478521 	 2.491515 	5.311216 	 3.144667 	3.836504 	 3.873396 	0.280361 	 3.082715 	0.304347 	 2.987321 	1.758727 	 0.570418 	1.981483 	 1.016409 	1.973460 	 1.391425 	0.610367 	 0.055018 	0.526782 	 0.465998 	2.266789 	 3.039774 	2.748844 	 3.171772 	4.246590 	 0.634150 	4.460889 	 1.031097 	
0.036800 	0.041590 	 0.818599 	2.484286 	 2.495535 	5.317716 	 3.147765 	3.843940 	 3.876205 	0.283780 	 3.081520 	0.307766 	 2.986127 	1.764326 	 0.568722 	1.987082 	 1.014714 	1.979059 	 1.389730 	0.614978 	 0.055514 	0.531393 	 0.466494 	2.271127 	 3.038106 	2.753183 	 3.170104 	4.250256 	 0.633750 	4.464554 	 1.030697 	
0.036900 	0.045463 	 0.821346 	2.489871 	 2.499272 	5.324312 	 3.150144 	3.851458 	 3.877710 	0.287914 	 3.079918 	0.311900 	 2.984524 	1.769611 	 0.567305 	1.992367 	 1.013297 	1.984344 	 1.388313 	0.618597 	 0.055681 	0.535012 	 0.466661 	2.275366 	 3.035387 	2.757422 	 3.167385 	4.253965 	 0.633430 	4.468264 	 1.030376 	
0.037000 	0.048885 	 0.824870 	2.495978 	 2.503883 	5.329544 	 3.151563 	3.858622 	 3.878902 	0.292439 	 3.078401 	0.316426 	 2.983007 	1.774371 	 0.566171 	1.997127 	 1.012162 	1.989104 	 1.387178 	0.622327 	 0.055644 	0.538742 	 0.466624 	2.279358 	 3.032783 	2.761414 	 3.164781 	4.257996 	 0.633444 	4.472295 	 1.030391 	
0.037100 	0.052350 	 0.829091 	2.502215 	 2.508962 	5.334839 	 3.153222 	3.865941 	 3.879861 	0.295923 	 3.077414 	0.319910 	 2.982020 	1.778908 	 0.565062 	2.001664 	 1.011054 	1.993641 	 1.386070 	0.625954 	 0.055235 	0.542368 	 0.466215 	2.283174 	 3.030470 	2.765230 	 3.162468 	4.261794 	 0.633123 	4.476092 	 1.030070 	
0.037200 	0.054914 	 0.833491 	2.506468 	 2.513358 	5.339005 	 3.153219 	3.872489 	 3.880700 	0.300092 	 3.076653 	0.324078 	 2.981259 	1.783435 	 0.563943 	2.006191 	 1.009935 	1.998168 	 1.384951 	0.629642 	 0.054546 	0.546057 	 0.465526 	2.287249 	 3.028238 	2.769304 	 3.160236 	4.265457 	 0.632061 	4.479756 	 1.029007 	
0.037300 	0.057404 	 0.837830 	2.510491 	 2.517347 	5.343924 	 3.153624 	3.878862 	 3.882199 	0.304538 	 3.075614 	0.328524 	 2.980220 	1.788104 	 0.562394 	2.010860 	 1.008386 	2.002837 	 1.383402 	0.633161 	 0.053487 	0.549576 	 0.464467 	2.291185 	 3.026016 	2.773240 	 3.158014 	4.268521 	 0.630790 	4.482820 	 1.027737 	
0.037400 	0.060750 	 0.842929 	2.514571 	 2.521015 	5.349493 	 3.154530 	3.884517 	 3.882715 	0.308937 	 3.075019 	0.332923 	 2.979625 	1.792756 	 0.560682 	2.015512 	 1.006673 	2.007489 	 1.381689 	0.636795 	 0.052460 	0.553210 	 0.463440 	2.294882 	 3.024075 	2.776937 	 3.156073 	4.272007 	 0.629653 	4.486306 	 1.026600 	
0.037500 	0.063114 	 0.848000 	2.518743 	 2.523895 	5.354456 	 3.156999 	3.890198 	 3.883263 	0.313627 	 3.074309 	0.337614 	 2.978915 	1.797376 	 0.559223 	2.020132 	 1.005215 	2.012109 	 1.380231 	0.640543 	 0.049892 	0.556958 	 0.460872 	2.298664 	 3.021875 	2.780719 	 3.153873 	4.275470 	 0.629488 	4.489769 	 1.026435 	
0.037600 	0.064926 	 0.852879 	2.523543 	 2.526779 	5.359922 	 3.159095 	3.895076 	 3.884773 	0.318400 	 3.073840 	0.342386 	 2.978447 	1.801573 	 0.557906 	2.024329 	 1.003897 	2.016306 	 1.378913 	0.644887 	 0.047274 	0.561302 	 0.458254 	2.303001 	 3.019298 	2.785057 	 3.151296 	4.278539 	 0.629306 	4.492838 	 1.026253 	
0.037700 	0.067369 	 0.856778 	2.528595 	 2.530230 	5.367110 	 3.161146 	3.899988 	 3.885724 	0.323564 	 3.073533 	0.347550 	 2.978140 	1.805695 	 0.556587 	2.028450 	 1.002579 	2.020428 	 1.377595 	0.648884 	 0.044646 	0.565299 	 0.455626 	2.308143 	 3.016059 	2.790199 	 3.148057 	4.282219 	 0.629037 	4.496518 	 1.025983 	
0.037800 	0.068673 	 0.860021 	2.533351 	 2.532038 	5.374113 	 3.161648 	3.905235 	 3.886828 	0.329059 	 3.072608 	0.353045 	 2.977214 	1.809293 	 0.555408 	2.032049 	 1.001399 	2.024026 	 1.376415 	0.652918 	 0.042195 	0.569333 	 0.453175 	2.313650 	 3.011734 	2.795705 	 3.143732 	4.286038 	 0.629191 	4.500337 	 1.026138 	
0.037900 	0.070796 	 0.864447 	2.537601 	 2.532740 	5.381261 	 3.162678 	3.910194 	 3.887949 	0.334629 	 3.072336 	0.358615 	 2.976942 	1.812651 	 0.554196 	2.035407 	 1.000188 	2.027384 	 1.375204 	0.656564 	 0.039748 	0.572979 	 0.450728 	2.319214 	 3.008356 	2.801270 	 3.140354 	4.290395 	 0.629755 	4.504693 	 1.026701 	
0.038000 	0.073779 	 0.868135 	2.541984 	 2.534713 	5.387988 	 3.164544 	3.915297 	 3.887637 	0.340185 	 3.071827 	0.364171 	 2.976433 	1.816499 	 0.552801 	2.039255 	 0.998792 	2.031232 	 1.373809 	0.660936 	 0.037898 	0.577351 	 0.448878 	2.325066 	 3.005463 	2.807122 	 3.137461 	4.295779 	 0.629934 	4.510078 	 1.026881 	
0.038100 	0.076489 	 0.872716 	2.546709 	 2.537445 	5.395042 	 3.165221 	3.919508 	 3.886652 	0.345885 	 3.071294 	0.369871 	 2.975900 	1.820542 	 0.551435 	2.043298 	 0.997426 	2.035275 	 1.372442 	0.665392 	 0.036557 	0.581807 	 0.447537 	2.330754 	 3.002249 	2.812810 	 3.134247 	4.301190 	 0.629775 	4.515488 	 1.026722 	
0.038200 	0.078936 	 0.877138 	2.550778 	 2.539380 	5.401919 	 3.166372 	3.924744 	 3.885800 	0.351934 	 3.070640 	0.375921 	 2.975246 	1.824727 	 0.550009 	2.047483 	 0.996000 	2.039460 	 1.371016 	0.669787 	 0.035479 	0.586202 	 0.446459 	2.336655 	 2.998405 	2.818710 	 3.130403 	4.305906 	 0.628940 	4.520204 	 1.025886 	
0.038300 	0.081121 	 0.881651 	2.554903 	 2.541376 	5.408608 	 3.169416 	3.929178 	 3.884533 	0.358316 	 3.069859 	0.382302 	 2.974465 	1.829081 	 0.548000 	2.051837 	 0.993991 	2.043814 	 1.369008 	0.673549 	 0.034302 	0.589964 	 0.445282 	2.342487 	 2.994802 	2.824542 	 3.126800 	4.310628 	 0.628402 	4.524927 	 1.025348 	
0.038400 	0.084339 	 0.886452 	5.416622 	 3.172854 	3.934392 	 3.883754 	2.559061 	 2.543120 	2.348218 	 2.991746 	2.830273 	 3.123744 	0.364745 	 3.068372 	0.388731 	 2.972978 	1.833606 	 0.545974 	2.056362 	 0.991966 	2.048339 	 1.366982 	0.677268 	 0.033671 	0.593683 	 0.444651 	4.316173 	 0.627723 	4.530472 	 1.024670 	
0.038500 	0.087461 	 0.890816 	5.425352 	 3.176648 	3.939014 	 3.882603 	2.564056 	 2.541948 	2.353213 	 2.990574 	2.835269 	 3.122572 	0.371234 	 3.067472 	0.395220 	 2.972078 	1.838606 	 0.543722 	2.061362 	 0.989714 	2.053339 	 1.364730 	0.681141 	 0.033230 	0.597556 	 0.444210 	4.321432 	 0.627193 	4.535731 	 1.024139 	
0.038600 	0.089891 	 0.895219 	5.433394 	 3.179840 	3.942903 	 3.881755 	2.569014 	 2.540780 	2.358171 	 2.989406 	2.840226 	 3.121404 	0.377773 	 3.067440 	0.401759 	 2.972046 	1.843512 	 0.541453 	2.066268 	 0.987445 	2.058245 	 1.362461 	0.684693 	 0.033087 	0.601108 	 0.444067 	4.326874 	 0.626450 	4.541172 	 1.023397 	
0.038700 	0.093322 	 0.899799 	5.440447 	 3.183168 	3.946780 	 3.880120 	2.573322 	 2.540126 	2.362479 	 2.988753 	2.844535 	 3.120751 	0.383970 	 3.067790 	0.407956 	 2.972396 	1.848748 	 0.538793 	2.071504 	 0.984784 	2.063481 	 1.359800 	0.688862 	 0.032471 	0.605277 	 0.443451 	4.332321 	 0.624591 	4.546620 	 1.021537 	
0.038800 	0.098190 	 0.904821 	5.447923 	 3.186237 	3.950602 	 3.879016 	2.577248 	 2.539738 	2.366405 	 2.988364 	2.848461 	 3.120362 	0.390674 	 3.068240 	0.414660 	 2.972846 	1.853816 	 0.536484 	2.076572 	 0.982476 	2.068549 	 1.357492 	0.692308 	 0.031083 	0.608723 	 0.442063 	4.337911 	 0.623154 	4.552209 	 1.020101 	
0.038900 	0.103387 	 0.909734 	5.455372 	 3.189043 	3.955859 	 3.877919 	2.581206 	 2.539463 	2.370363 	 2.988089 	2.852419 	 3.120087 	0.397439 	 3.069406 	0.421425 	 2.974012 	1.859221 	 0.534078 	2.081976 	 0.980069 	2.073954 	 1.355085 	0.695506 	 0.030095 	0.611921 	 0.441075 	4.343536 	 0.622235 	4.557835 	 1.019181 	
0.039000 	0.108692 	 0.913478 	5.463091 	 3.191066 	3.961225 	 3.876213 	2.585621 	 2.539201 	2.374778 	 2.987827 	2.856834 	 3.119825 	0.403938 	 3.071119 	0.427924 	 2.975726 	1.864772 	 0.531739 	2.087528 	 0.977730 	2.079505 	 1.352746 	0.699608 	 0.028611 	0.616022 	 0.439591 	4.348894 	 0.621761 	4.563193 	 1.018708 	
0.039100 	0.114127 	 0.917593 	5.471262 	 3.193337 	3.966650 	 3.874222 	2.589737 	 2.539014 	2.378894 	 2.987640 	2.860950 	 3.119639 	0.410019 	 3.073045 	0.434005 	 2.977651 	1.870682 	 0.529224 	2.093438 	 0.975216 	2.085415 	 1.350232 	0.703275 	 0.027684 	0.619690 	 0.438664 	4.353169 	 0.620764 	4.567468 	 1.017711 	
0.039200 	0.119524 	 0.921905 	5.480230 	 3.197253 	3.971943 	 3.872963 	2.593453 	 2.539181 	2.382610 	 2.987807 	2.864666 	 3.119805 	0.416461 	 3.075099 	0.440447 	 2.979705 	1.876529 	 0.526850 	2.099285 	 0.972842 	2.091262 	 1.347858 	0.706976 	 0.026601 	0.623391 	 0.437581 	4.356224 	 0.619467 	4.570523 	 1.016414 	
0.039300 	0.124623 	 0.927598 	5.487913 	 3.199681 	3.979536 	 3.870319 	2.596745 	 2.539081 	2.385902 	 2.987707 	2.867957 	 3.119705 	0.423490 	 3.077643 	0.447476 	 2.982249 	1.881682 	 0.524788 	2.104438 	 0.970779 	2.096415 	 1.345795 	0.711946 	 0.025971 	0.628360 	 0.436951 	4.359212 	 0.617848 	4.573511 	 1.014794 	
0.039400 	0.128247 	 0.931120 	5.495563 	 3.199491 	3.987893 	 3.867591 	2.600445 	 2.538078 	2.389602 	 2.986704 	2.871658 	 3.118702 	0.430807 	 3.079407 	0.454793 	 2.984013 	1.886392 	 0.522223 	2.109148 	 0.968215 	2.101125 	 1.343231 	0.717986 	 0.025673 	0.634401 	 0.436653 	4.362292 	 0.615687 	4.576591 	 1.012634 	
0.039500 	0.130793 	 0.934023 	5.503490 	 3.199742 	3.997242 	 3.865647 	2.604632 	 2.537001 	2.393789 	 2.985627 	2.875845 	 3.117625 	0.437615 	 3.080506 	0.461601 	 2.985112 	1.891362 	 0.519592 	2.114118 	 0.965583 	2.106095 	 1.340600 	0.724122 	 0.026057 	0.640537 	 0.437037 	4.365313 	 0.613876 	4.579612 	 1.010822 	
0.039600 	0.133608 	 0.936660 	5.510925 	 3.199274 	4.007555 	 3.863173 	2.608814 	 2.536239 	2.397971 	 2.984865 	2.880026 	 3.116863 	0.444582 	 3.081137 	0.468568 	 2.985743 	1.896699 	 0.517080 	2.119455 	 0.963071 	2.111432 	 1.338087 	0.730222 	 0.026292 	0.646637 	 0.437272 	4.368499 	 0.611667 	4.582798 	 1.008613 	
0.039700 	0.136735 	 0.939782 	5.519061 	 3.199643 	4.017242 	 3.861030 	2.613083 	 2.536508 	2.402240 	 2.985134 	2.884296 	 3.117132 	0.451331 	 3.081699 	0.475317 	 2.986305 	1.902116 	 0.514114 	2.124872 	 0.960106 	2.116849 	 1.335122 	0.736874 	 0.026765 	0.653289 	 0.437746 	4.372457 	 0.609977 	4.586755 	 1.006923 	
0.039800 	0.140081 	 0.942449 	5.527304 	 3.198978 	4.027462 	 3.860100 	2.617866 	 2.536783 	2.407023 	 2.985409 	2.889079 	 3.117407 	0.457829 	 3.082014 	0.481815 	 2.986620 	1.907841 	 0.511649 	2.130597 	 0.957641 	2.122574 	 1.332657 	0.743408 	 0.027090 	0.659822 	 0.438070 	4.376062 	 0.608517 	4.590361 	 1.005463 	
0.039900 	0.143762 	 0.943800 	4.039087 	 3.859313 	0.008514 	 3.198772 	0.464957 	 3.082359 	0.488943 	 2.986965 	2.622625 	 2.536952 	2.411782 	 2.985578 	2.893838 	 3.117577 	1.913212 	 0.508605 	2.135968 	 0.954596 	2.127945 	 1.329613 	0.750410 	 0.028543 	0.666825 	 0.439523 	4.379672 	 0.607470 	4.593970 	 1.004416 	
0.040000 	0.148737 	 0.944556 	4.049577 	 3.858924 	0.015635 	 3.199173 	0.472078 	 3.082759 	0.496064 	 2.987365 	2.627484 	 2.537283 	2.416641 	 2.985909 	2.898697 	 3.117907 	1.917995 	 0.505579 	2.140751 	 0.951571 	2.132728 	 1.326587 	0.756468 	 0.029716 	0.672882 	 0.440696 	4.384014 	 0.606451 	4.598313 	 1.003398 	
0.040100 	0.154661 	 0.944422 	4.059965 	 3.858257 	0.022085 	 3.199364 	0.478528 	 3.082951 	0.502514 	 2.987557 	2.631976 	 2.537675 	2.421133 	 2.986301 	2.903188 	 3.118299 	1.922239 	 0.502401 	2.144995 	 0.948393 	2.136972 	 1.323409 	0.762886 	 0.030260 	0.679301 	 0.441240 	4.389002 	 0.605410 	4.603301 	 1.002356 	
0.040200 	0.161571 	 0.945237 	4.069725 	 3.857885 	0.028279 	 3.199541 	0.484722 	 3.083127 	0.508708 	 2.987734 	2.637180 	 2.538305 	2.426337 	 2.986931 	2.908393 	 3.118929 	1.926576 	 0.499314 	2.149332 	 0.945305 	2.141309 	 1.320321 	0.769750 	 0.030495 	0.686165 	 0.441475 	4.393521 	 0.604197 	4.607820 	 1.001143 	
0.040300 	0.168014 	 0.946029 	4.080087 	 3.859221 	0.034347 	 3.199268 	0.490790 	 3.082854 	0.514776 	 2.987460 	2.642613 	 2.539431 	2.431770 	 2.988057 	2.913825 	 3.120055 	1.931402 	 0.496633 	2.154158 	 0.942624 	2.146135 	 1.317641 	0.777340 	 0.029950 	0.693755 	 0.440930 	4.399210 	 0.602442 	4.613509 	 0.999389 	
0.040400 	0.175278 	 0.945974 	4.089163 	 3.860361 	0.040523 	 3.199045 	0.496966 	 3.082632 	0.520953 	 2.987238 	2.648099 	 2.540340 	2.437256 	 2.988966 	2.919311 	 3.120964 	1.936143 	 0.494109 	2.158899 	 0.940100 	2.150876 	 1.315116 	0.784839 	 0.029414 	0.701253 	 0.440394 	4.405297 	 0.601165 	4.619596 	 0.998112 	
0.040500 	0.183180 	 0.945264 	4.098110 	 3.860833 	0.046618 	 3.199174 	0.503061 	 3.082760 	0.527047 	 2.987366 	2.653949 	 2.540615 	2.443106 	 2.989241 	2.925162 	 3.121239 	1.940542 	 0.491168 	2.163298 	 0.937159 	2.155275 	 1.312176 	0.792767 	 0.029591 	0.709182 	 0.440571 	4.411630 	 0.599345 	4.625929 	 0.996291 	
0.040600 	0.191135 	 0.945800 	4.106935 	 3.860922 	0.053006 	 3.199466 	0.509449 	 3.083052 	0.533435 	 2.987658 	2.659438 	 2.540843 	2.448595 	 2.989469 	2.930650 	 3.121467 	1.945541 	 0.488214 	2.168297 	 0.934206 	2.160274 	 1.309222 	0.800329 	 0.030355 	0.716744 	 0.441335 	4.418057 	 0.597100 	4.632356 	 0.994047 	
0.040700 	0.198552 	 0.945874 	4.115845 	 3.861095 	0.060016 	 3.200086 	0.516459 	 3.083672 	0.540445 	 2.988278 	2.665547 	 2.541131 	2.454704 	 2.989757 	2.936760 	 3.121755 	1.950671 	 0.485209 	2.173427 	 0.931200 	2.165404 	 1.306216 	0.807060 	 0.031429 	0.723475 	 0.442409 	4.424361 	 0.594551 	4.638660 	 0.991497 	
0.040800 	0.204529 	 0.946224 	4.124046 	 3.861414 	0.066654 	 3.200815 	0.523097 	 3.084402 	0.547083 	 2.989008 	2.671483 	 2.541600 	2.460640 	 2.990226 	2.942696 	 3.122224 	1.955524 	 0.482632 	2.178280 	 0.928623 	2.170257 	 1.303640 	0.813409 	 0.032746 	0.729824 	 0.443726 	4.430638 	 0.592309 	4.644937 	 0.989256 	
0.040900 	0.209898 	 0.947206 	4.131594 	 3.861093 	0.072870 	 3.201276 	0.529313 	 3.084862 	0.553300 	 2.989468 	2.677088 	 2.542034 	2.466245 	 2.990660 	2.948301 	 3.122658 	1.960564 	 0.479734 	2.183320 	 0.925726 	2.175297 	 1.300742 	0.819511 	 0.034593 	0.735926 	 0.445573 	4.436979 	 0.589850 	4.651278 	 0.986796 	
0.041000 	0.214757 	 0.947743 	4.140141 	 3.860717 	0.079406 	 3.201420 	0.535849 	 3.085006 	0.559835 	 2.989612 	2.682811 	 2.542566 	2.471968 	 2.991192 	2.954023 	 3.123190 	1.965862 	 0.476883 	2.188618 	 0.922874 	2.180595 	 1.297890 	0.825784 	 0.036518 	0.742199 	 0.447498 	4.443327 	 0.587735 	4.657626 	 0.984681 	
0.041100 	0.220377 	 0.948317 	4.149500 	 3.859581 	0.084981 	 3.201557 	0.541424 	 3.085143 	0.565410 	 2.989749 	2.688826 	 2.543893 	2.477983 	 2.992519 	2.960038 	 3.124517 	1.971040 	 0.473943 	2.193796 	 0.919935 	2.185773 	 1.294951 	0.832216 	 0.038141 	0.748631 	 0.449121 	4.449390 	 0.585724 	4.663689 	 0.982670 	
0.041200 	0.225934 	 0.949357 	4.159195 	 3.859169 	0.091130 	 3.201414 	0.547573 	 3.085001 	0.571559 	 2.989607 	2.694885 	 2.545055 	2.484042 	 2.993681 	2.966098 	 3.125679 	1.976189 	 0.471532 	2.198945 	 0.917524 	2.190922 	 1.292540 	0.838157 	 0.039484 	0.754572 	 0.450464 	4.455281 	 0.583530 	4.669580 	 0.980476 	
0.041300 	0.231869 	 0.951144 	4.167376 	 3.859295 	0.097187 	 3.201354 	0.553630 	 3.084940 	0.577616 	 2.989546 	2.700908 	 2.546360 	2.490065 	 2.994986 	2.972120 	 3.126984 	1.981028 	 0.469387 	2.203784 	 0.915379 	2.195761 	 1.290395 	0.843714 	 0.040775 	0.760129 	 0.451755 	4.461242 	 0.581170 	4.675541 	 0.978116 	
0.041400 	0.237531 	 0.954540 	4.175039 	 3.857772 	0.103045 	 3.201385 	0.559488 	 3.084971 	0.583474 	 2.989577 	2.706650 	 2.547920 	2.495807 	 2.996546 	2.977863 	 3.128544 	1.985792 	 0.466667 	2.208547 	 0.912658 	2.200525 	 1.287674 	0.849615 	 0.041592 	0.766030 	 0.452572 	4.467057 	 0.579065 	4.681356 	 0.976012 	
0.041500 	0.243698 	 0.957020 	4.183208 	 3.854881 	0.108757 	 3.201419 	0.565200 	 3.085006 	0.589186 	 2.989612 	2.712616 	 2.549829 	2.501773 	 2.998455 	2.983829 	 3.130453 	1.990674 	 0.464026 	2.213430 	 0.910018 	2.205407 	 1.285034 	0.855419 	 0.042460 	0.771834 	 0.453440 	4.473086 	 0.576643 	4.687385 	 0.973590 	
0.041600 	0.249089 	 0.959757 	4.190905 	 3.851946 	0.114889 	 3.201437 	0.571332 	 3.085023 	0.595318 	 2.989629 	2.718826 	 2.552282 	2.507983 	 3.000908 	2.990039 	 3.132906 	1.995497 	 0.461944 	2.218253 	 0.907936 	2.210230 	 1.282952 	0.861295 	 0.043410 	0.777710 	 0.454390 	4.478912 	 0.574562 	4.693210 	 0.971509 	
0.041700 	0.255398 	 0.961880 	4.198478 	 3.848518 	0.120295 	 3.201279 	0.576738 	 3.084866 	0.600724 	 2.989472 	2.724796 	 2.554028 	2.513953 	 3.002654 	2.996009 	 3.134652 	1.999914 	 0.460099 	2.222670 	 0.906091 	2.214647 	 1.281107 	0.866559 	 0.044131 	0.782974 	 0.455111 	4.484194 	 0.572266 	4.698493 	 0.969212 	
0.041800 	0.262811 	 0.963138 	4.206791 	 3.844987 	0.125467 	 3.201108 	0.581911 	 3.084694 	0.605897 	 2.989300 	2.730534 	 2.555900 	2.519691 	 3.004526 	3.001747 	 3.136524 	2.004099 	 0.458280 	2.226855 	 0.904271 	2.218832 	 1.279288 	0.871155 	 0.045332 	0.787570 	 0.456312 	4.489462 	 0.570456 	4.703761 	 0.967402 	
0.041900 	0.270323 	 0.963680 	4.215156 	 3.840547 	0.130743 	 3.200799 	0.587186 	 3.084386 	0.611173 	 2.988992 	2.736060 	 2.557628 	2.525217 	 3.006254 	3.007272 	 3.138252 	2.007999 	 0.456501 	2.230755 	 0.902492 	2.222732 	 1.277508 	0.875577 	 0.046181 	0.791992 	 0.457161 	4.494279 	 0.568976 	4.708578 	 0.965922 	
0.042000 	0.277361 	 0.963362 	4.223895 	 3.835873 	0.136803 	 3.200646 	0.593246 	 3.084232 	0.617232 	 2.988838 	2.741491 	 2.558924 	2.530648 	 3.007550 	3.012704 	 3.139548 	2.011374 	 0.454583 	2.234130 	 0.900574 	2.226107 	 1.275590 	0.880398 	 0.046613 	0.796813 	 0.457593 	4.499268 	 0.567242 	4.713567 	 0.964188 	
0.042100 	0.284839 	 0.962968 	4.232773 	 3.831857 	0.143251 	 3.200294 	0.599694 	 3.083880 	0.623680 	 2.988486 	2.746820 	 2.560367 	2.535977 	 3.008993 	3.018032 	 3.140991 	2.014556 	 0.452304 	2.237311 	 0.898295 	2.229289 	 1.273311 	0.885030 	 0.047447 	0.801445 	 0.458428 	4.504702 	 0.565693 	4.719000 	 0.962639 	
0.042200 	0.291428 	 0.963020 	4.241911 	 3.827740 	0.149673 	 3.200384 	0.606116 	 3.083971 	0.630102 	 2.988577 	2.752637 	 2.562449 	2.541794 	 3.011075 	3.023850 	 3.143073 	2.017945 	 0.449639 	2.240700 	 0.895631 	2.232678 	 1.270647 	0.889087 	 0.048220 	0.805502 	 0.459200 	4.509675 	 0.564626 	4.723974 	 0.961572 	
0.042300 	0.297304 	 0.963750 	4.251351 	 3.824283 	0.156420 	 3.200477 	0.612863 	 3.084063 	0.636849 	 2.988669 	2.758120 	 2.564924 	2.547277 	 3.013550 	3.029333 	 3.145548 	2.021610 	 0.447634 	2.244366 	 0.893626 	2.236343 	 1.268642 	0.892927 	 0.049022 	0.809341 	 0.460002 	4.515234 	 0.564620 	4.729533 	 0.961566 	
0.042400 	0.302559 	 0.964332 	4.259716 	 3.820998 	0.163320 	 3.200866 	0.619763 	 3.084452 	0.643749 	 2.989058 	2.763457 	 2.567510 	2.552614 	 3.016136 	3.034669 	 3.148134 	2.025311 	 0.445979 	2.248067 	 0.891970 	2.240044 	 1.266986 	0.896214 	 0.050368 	0.812629 	 0.461348 	4.520306 	 0.564935 	4.734605 	 0.961882 	
0.042500 	0.306940 	 0.966412 	4.267605 	 3.817337 	0.170450 	 3.201536 	0.626893 	 3.085122 	0.650879 	 2.989729 	2.769103 	 2.569650 	2.558260 	 3.018276 	3.040316 	 3.150274 	2.029332 	 0.444356 	2.252088 	 0.890347 	2.244065 	 1.265363 	0.898948 	 0.051000 	0.815363 	 0.461980 	4.525441 	 0.565278 	4.739740 	 0.962225 	
